Sample	Station_code	Tid_provetak	Year	Month	Day	Station	Sesong	Region	Latitude	Longitude	KLFA	N-NH4	N-SNOX	N-TOT	P-PO4	P-TOT	SALIN	SI-SIO2	TEMP
VT28.2017-12-12	VT28	12.12.2017 00:00	2017	Dec	12	Tjukkeneset	Vinter	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.17	12	39	118	10	17	32.58766	140	6.952
VT3.2017-02-14	VT3	14.02.2017 00:00	2017	Feb	14	Torbjørnskjær	Vinter	Skagerrak	256840.90000000037	6552303.300000001	0.4	8	88	235	16	22	25.953	580	0.893
VT3.2017-03-14	VT3	14.03.2017 00:00	2017	Mar	14	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	1.2	7	6	180	6	17	27.428	71	3.636
VT3.2017-04-19	VT3	19.04.2017 00:00	2017	Apr	19	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	1.1	9	5	160	5	15	27.827	120	6.829
VT3.2017-05-10	VT3	10.05.2017 00:00	2017	May	10	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	1.9	19	1	165	4	16	27.198	100	8.862
VT3.2017-05-22	VT3	22.05.2017 00:00	2017	May	22	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	2.9	22	2	490	5	17	24.439	300	10.581
VT3.2017-06-27	VT3	27.06.2017 00:00	2017	Jun	27	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	1.5	9	2	215	7	13	26.569	130	15.426
VT3.2017-07-18	VT3	18.07.2017 00:00	2017	Jul	18	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	0.58	9	8	143	5	13	26.502	180	17.001
VT3.2017-08-15	VT3	15.08.2017 00:00	2017	Aug	15	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	1.2	13	2	170	5	11	23.59	130	17.583
VT3.2017-09-12	VT3	12.09.2017 00:00	2017	Sep	12	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	0.97	10	1	190	6	15	24.295	140	15.972
VT3.2017-10-09	VT3	09.10.2017 00:00	2017	Oct	9	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1.1	8	55	140	9	15	23.524	310	12.596
VT3.2017-10-25	VT3	25.10.2017 00:00	2017	Oct	25	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1.6	16	7	130	10	61	29.352	120	12.105
VT3.2017-11-14	VT3	14.11.2017 00:00	2017	Nov	14	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1	5	115	180	10	15	26.847	670	9.197
VT3.2017-12-04	VT3	04.12.2017 00:00	2017	Dec	4	Torbjørnskjær	Vinter	Skagerrak	256840.90000000037	6552303.300000001	0.28	5	80	195	20	23	28.864	380	9.145
VT42.2017-02-14	VT42	14.02.2017 00:00	2017	Feb	14	Korsfjorden	Vinter	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.25	5	142	215	21	25	31.815	460	5.817
VT42.2017-03-02	VT42	02.03.2017 00:00	2017	Mar	2	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.33	5	67	225	21	26	31.09	630	5.362
VT42.2017-04-27	VT42	27.04.2017 00:00	2017	Apr	27	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.5	9.9	54	175	17	21	28.79	340	6.401
VT42.2017-05-12	VT42	12.05.2017 00:00	2017	May	12	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	2.1	21	1	124	5	15	29.93	230	8.153
VT42.2017-05-25	VT42	25.05.2017 00:00	2017	May	25	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.45	16	15	91	5	12	31.04	130	8.079
VT42.2017-06-06	VT42	06.06.2017 00:00	2017	Jun	6	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	9.3	12	15	165	4	19	27.575	250	9.195
VT42.2017-07-02	VT42	02.07.2017 00:00	2017	Jul	2	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.3	86	1	103	3	11	26.25	81	13.153
VT42.2017-08-05	VT42	05.08.2017 00:00	2017	Aug	5	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	NA	7	1	93	4	7	26.445	42	16.092
VT42.2017-09-10	VT42	10.09.2017 00:00	2017	Sep	10	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.3	5	1	106	6	11	29.795	130	13.336
VT42.2017-09-25	VT42	25.09.2017 00:00	2017	Sep	25	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1	5	4	89	4	11	30.21	120	12.998
VT42.2017-10-03	VT42	03.10.2017 00:00	2017	Oct	3	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1	6	19	91	7	9	30.85	25	11.747
VT42.2017-11-04	VT42	04.11.2017 00:00	2017	Nov	4	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.32	5	58	110	10	14	30.935	250	10.095
VT42.2017-12-01	VT42	01.12.2017 00:00	2017	Dec	1	Korsfjorden	Vinter	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.16	5	85	170	13	17	30.41104	320	6.193
VT43.2017-02-22	VT43	22.02.2017 00:00	2017	Feb	22	Kongsbakkneset	Vinter	Norskehavet Nord I	592878	7582181.1000000015	0.18	5	102	118	11	13	31.31	240	3.968
VT43.2017-04-12	VT43	12.04.2017 00:00	2017	Apr	12	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	0.45	10	3	111	6	14	32.28	85	3.865
VT43.2017-04-27	VT43	27.04.2017 00:00	2017	Apr	27	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	0.42	8.4	3	101	13	16	32.57	75	4.597
VT43.2017-05-22	VT43	22.05.2017 00:00	2017	May	22	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	0.76	12	2	97	6	12	32.261	180	7.33
VT43.2017-06-16	VT43	16.06.2017 00:00	2017	Jun	16	Kongsbakkneset	Sommer	Norskehavet Nord I	592878	7582181.1000000015	0.54	45	1	129	4	14	29.971	260	11.322
VT43.2017-07-20	VT43	20.07.2017 00:00	2017	Jul	20	Kongsbakkneset	Sommer	Norskehavet Nord I	592878	7582181.1000000015	0.31	36	1	78	2	6	25.815	200	12.299
VT43.2017-08-28	VT43	28.08.2017 00:00	2017	Aug	28	Kongsbakkneset	Sommer	Norskehavet Nord I	592878	7582181.1000000015	0.69	7	9	95	2	9	30.574	110	12.413
VT43.2017-09-11	VT43	11.09.2017 00:00	2017	Sep	11	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.9	11	3	96	5	14	31.483	110	12.18
VT43.2017-10-12	VT43	12.10.2017 00:00	2017	Oct	12	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.6	9	12	110	8	14	32.36	140	10.482
VT43.2017-11-14	VT43	14.11.2017 00:00	2017	Nov	14	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.17	7	29	82	8	13	31.753	180	8.095
VT43.2017-12-12	VT43	12.12.2017 00:00	2017	Dec	12	Kongsbakkneset	Vinter	Norskehavet Nord I	592878	7582181.1000000015	0.17	8	46	121	11	18	31.837	180	6.584
VT52.2017-03-20	VT52	20.03.2017 00:00	2017	Mar	20	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.38	17	41	140	2	19	31.481	43	5.129
VT52.2017-04-04	VT52	04.04.2017 00:00	2017	Apr	4	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.1	18	41	138	2	18	30.487	79	6.472
VT52.2017-04-18	VT52	18.04.2017 00:00	2017	Apr	18	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.88	7	1	120	1	12	28.148	120	6.929
VT52.2017-05-22	VT52	22.05.2017 00:00	2017	May	22	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.29	13	1	98	3	10	27.788	36	11.749
VT52.2017-06-19	VT52	19.06.2017 00:00	2017	Jun	19	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.5	14	1	132	3	9	21.231	65	14.473
VT52.2017-07-17	VT52	17.07.2017 00:00	2017	Jul	17	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.7	50	1	104	2	8	24.655	50	14.011
VT52.2017-08-22	VT52	22.08.2017 00:00	2017	Aug	22	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	2	5	1	127	2	11	25.523	25	15.624
VT52.2017-09-18	VT52	18.09.2017 00:00	2017	Sep	18	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.72	9	2	119	3	8	27.916	39	15.707
VT52.2017-10-09	VT52	09.10.2017 00:00	2017	Oct	9	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.3	15	6	110	6	12	27.129	180	13.981
VT52.2017-10-24	VT52	24.10.2017 00:00	2017	Oct	24	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.62	5	21	100	4	9	27.089	130	12.13
VT52.2017-11-06	VT52	06.11.2017 00:00	2017	Nov	6	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.98	5	29	110	4	8	26.636	160	10.716
VT52.2017-12-18	VT52	18.12.2017 00:00	2017	Dec	18	Kvinnheradsfjorden	Vinter	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.27	7	68	136	9	14	27.42371	250	5.999
VT53.2017-02-20	VT53	20.02.2017 00:00	2017	Feb	20	Tveitneset	Vinter	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.5	5	96	170	15	19	31.938	190	6.528
VT53.2017-03-20	VT53	20.03.2017 00:00	2017	Mar	20	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.43	17	46	139	11	16	31.899	47	5.83
VT53.2017-04-04	VT53	04.04.2017 00:00	2017	Apr	4	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.78	9	12	136	5	19	27.077	120	6.136
VT53.2017-04-18	VT53	18.04.2017 00:00	2017	Apr	18	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	1	6	6	123	4	15	29.855	97	6.438
VT53.2017-05-22	VT53	22.05.2017 00:00	2017	May	22	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.7	10	2	108	3	11	24.438	86	11.451
VT53.2017-06-19	VT53	19.06.2017 00:00	2017	Jun	19	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.3	13	1	104	2	7	13.893	110	13.904
VT53.2017-07-17	VT53	17.07.2017 00:00	2017	Jul	17	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.1	52	1	107	2	10	15.666	89	13.957
VT53.2017-08-22	VT53	22.08.2017 00:00	2017	Aug	22	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	1	5	4	102	2	5	18.529	25	15.376
VT53.2017-09-18	VT53	18.09.2017 00:00	2017	Sep	18	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.65	8	2	116	3	12	26.996	25	15.349
VT53.2017-10-09	VT53	09.10.2017 00:00	2017	Oct	9	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.7	7	3	93	3	9	26.574	90	13.703
VT53.2017-10-24	VT53	24.10.2017 00:00	2017	Oct	24	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.67	5	23	96	5	9	28.239	120	12.262
VT53.2017-11-06	VT53	06.11.2017 00:00	2017	Nov	6	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	3.1	9	19	120	4	11	25.921	220	11.049
VT53.2017-12-18	VT53	18.12.2017 00:00	2017	Dec	18	Tveitneset	Vinter	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.24	5	62	140	7	13	27.61446	240	5.618
VT65.2017-03-15	VT65	15.03.2017 00:00	2017	Mar	15	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	2.1	7	5	160	7	25	27.443	48	3.438
VT65.2017-04-19	VT65	19.04.2017 00:00	2017	Apr	19	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	0.56	20	26	175	6	14	24.439	220	6.1
VT65.2017-05-11	VT65	11.05.2017 00:00	2017	May	11	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	1.9	17	1	170	4	17	27.461	96	8.473
VT65.2017-05-22	VT65	22.05.2017 00:00	2017	May	22	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	1.7	25	2	195	4	16	24.863	150	10.728
VT65.2017-06-29	VT65	29.06.2017 00:00	2017	Jun	29	Missingene	Sommer	Skagerrak	251769.7000000002	6569519.199999999	2.7	13	5	170	6	24	23.093	200	15.836
VT65.2017-07-18	VT65	18.07.2017 00:00	2017	Jul	18	Missingene	Sommer	Skagerrak	251769.7000000002	6569519.199999999	0.71	7	5	139	2	9	25.598	37	17.238
VT65.2017-08-15	VT65	15.08.2017 00:00	2017	Aug	15	Missingene	Sommer	Skagerrak	251769.7000000002	6569519.199999999	1.4	12	1	155	5	12	23.777	150	17.818
VT65.2017-09-13	VT65	13.09.2017 00:00	2017	Sep	13	Missingene	Høst	Skagerrak	251769.7000000002	6569519.199999999	2.2	11	1	180	5	13	24.272	59	15.567
VT65.2017-10-11	VT65	11.10.2017 00:00	2017	Oct	11	Missingene	Høst	Skagerrak	251769.7000000002	6569519.199999999	0.96	5	60	130	10	16	29.054	310	13.549
VT65.2017-10-26	VT65	26.10.2017 00:00	2017	Oct	26	Missingene	Høst	Skagerrak	251769.7000000002	6569519.199999999	1.4	19	11	120	12	77	28.876	140	11.836
VT65.2017-11-15	VT65	15.11.2017 00:00	2017	Nov	15	Missingene	Høst	Skagerrak	251769.7000000002	6569519.199999999	0.4	5	89	150	13	18	31.183	440	12.218
VT65.2017-12-04	VT65	04.12.2017 00:00	2017	Dec	4	Missingene	Vinter	Skagerrak	251769.7000000002	6569519.199999999	0.26	5	80	190	18	22	30.576	1270	8.458
VT66.2017-03-13	VT66	13.03.2017 00:00	2017	Mar	13	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	3	7	28	165	8	16	27.301	97	3.415
VT66.2017-04-20	VT66	20.04.2017 00:00	2017	Apr	20	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	1.3	9	18	160	6	15	27.929	150	6.169
VT66.2017-05-10	VT66	10.05.2017 00:00	2017	May	10	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	2.1	17	1	150	3	13	27.661	110	9.42
VT66.2017-05-23	VT66	23.05.2017 00:00	2017	May	23	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	2.5	23	2	185	4	14	27.08	210	9.73
VT66.2017-06-28	VT66	28.06.2017 00:00	2017	Jun	28	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	1.4	11	6	137	8	13	28.135	120	14.963
VT66.2017-07-18	VT66	18.07.2017 00:00	2017	Jul	18	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	0.94	7	1	123	5	14	30.755	260	14.342
VT66.2017-08-16	VT66	16.08.2017 00:00	2017	Aug	16	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	1.4	13	3	170	4	10	24.89	190	17.198
VT66.2017-09-12	VT66	12.09.2017 00:00	2017	Sep	12	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	2	17	15	195	5	12	21.061	200	15.891
VT66.2017-10-09	VT66	09.10.2017 00:00	2017	Oct	9	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	2	18	9	160	7	15	23.363	150	13.436
VT66.2017-10-26	VT66	26.10.2017 00:00	2017	Oct	26	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	1	21	32	130	8	35	27.603	190	11.769
VT66.2017-11-14	VT66	14.11.2017 00:00	2017	Nov	14	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	0.46	5	57	130	13	19	30.881	320	10.877
VT66.2017-12-05	VT66	05.12.2017 00:00	2017	Dec	5	Håøyfjorden	Vinter	Skagerrak	201744.5	6555566.5	0.3	8	78	205	19	24	28.993	410	6.878
VT67.2017-03-13	VT67	13.03.2017 00:00	2017	Mar	13	Breiviksfjorden	Vår	Skagerrak	197960.2000000002	6555673.6	2.9	10	34	185	11	19	25.89	130	3.498
VT67.2017-04-20	VT67	20.04.2017 00:00	2017	Apr	20	Breiviksfjorden	Vår	Skagerrak	197960.2000000002	6555673.6	0.64	20	30	165	11	20	28.095	150	5.92
VT67.2017-05-10	VT67	10.05.2017 00:00	2017	May	10	Breiviksfjorden	Vår	Skagerrak	197960.2000000002	6555673.6	2.3	8	1	144	4	13	27.661	140	9.143
VT67.2017-05-23	VT67	23.05.2017 00:00	2017	May	23	Breiviksfjorden	Vår	Skagerrak	197960.2000000002	6555673.6	1.5	27	4	185	4	14	22.629	240	9.63
VT67.2017-06-28	VT67	28.06.2017 00:00	2017	Jun	28	Breiviksfjorden	Sommer	Skagerrak	197960.2000000002	6555673.6	1	10	8	134	7	15	28.789	120	14.531
VT67.2017-07-18	VT67	18.07.2017 00:00	2017	Jul	18	Breiviksfjorden	Sommer	Skagerrak	197960.2000000002	6555673.6	1.4	16	24	150	6	14	30.651	160	13.877
VT67.2017-08-16	VT67	16.08.2017 00:00	2017	Aug	16	Breiviksfjorden	Sommer	Skagerrak	197960.2000000002	6555673.6	1.1	17	7	165	6	12	22.439	190	17.294
VT67.2017-09-12	VT67	12.09.2017 00:00	2017	Sep	12	Breiviksfjorden	Høst	Skagerrak	197960.2000000002	6555673.6	1.5	25	27	215	6	14	17.887	330	15.798
VT67.2017-10-09	VT67	09.10.2017 00:00	2017	Oct	9	Breiviksfjorden	Høst	Skagerrak	197960.2000000002	6555673.6	1.9	20	11	170	7	15	23.039	160	13.663
VT67.2017-10-26	VT67	26.10.2017 00:00	2017	Oct	26	Breiviksfjorden	Høst	Skagerrak	197960.2000000002	6555673.6	0.98	26	59	150	9	44	25.794	280	11.73
VT67.2017-11-14	VT67	14.11.2017 00:00	2017	Nov	14	Breiviksfjorden	Høst	Skagerrak	197960.2000000002	6555673.6	0.58	5	60	130	13	19	30.437	340	10.581
VT67.2017-12-05	VT67	05.12.2017 00:00	2017	Dec	5	Breiviksfjorden	Vinter	Skagerrak	197960.2000000002	6555673.6	0.33	28	79	250	19	25	30.049	610	7.816
VT70.2017-02-20	VT70	20.02.2017 00:00	2017	Feb	20	Bjørnafjorden	Vinter	Nordsjøen Nord	-28419.400000000373	6701234.800000001	1.2	5	95	170	14	18	32.008	180	5.964
VT70.2017-03-20	VT70	20.03.2017 00:00	2017	Mar	20	Bjørnafjorden	Vår	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.34	16	43	142	12	17	31.954	43	5.107
VT70.2017-04-04	VT70	04.04.2017 00:00	2017	Apr	4	Bjørnafjorden	Vår	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.5	16	42	180	11	20	31.745	64	5.967
VT70.2017-04-18	VT70	18.04.2017 00:00	2017	Apr	18	Bjørnafjorden	Vår	Nordsjøen Nord	-28419.400000000373	6701234.800000001	1.9	8	5	142	4	16	31.178	74	6.986
VT70.2017-05-22	VT70	22.05.2017 00:00	2017	May	22	Bjørnafjorden	Vår	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.34	11	4	101	4	10	31.03	49	10.857
VT70.2017-06-19	VT70	19.06.2017 00:00	2017	Jun	19	Bjørnafjorden	Sommer	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.45	12	1	117	3	9	29.33	57	13.637
VT70.2017-07-17	VT70	17.07.2017 00:00	2017	Jul	17	Bjørnafjorden	Sommer	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.79	40	1	110	3	9	29.702	25	13.703
VT70.2017-08-22	VT70	22.08.2017 00:00	2017	Aug	22	Bjørnafjorden	Sommer	Nordsjøen Nord	-28419.400000000373	6701234.800000001	1.5	5	2	139	2	9	29.61	33	15.818
VT70.2017-09-18	VT70	18.09.2017 00:00	2017	Sep	18	Bjørnafjorden	Høst	Nordsjøen Nord	-28419.400000000373	6701234.800000001	1.1	10	4	142	4	13	28.018	78	15.356
VT70.2017-10-09	VT70	09.10.2017 00:00	2017	Oct	9	Bjørnafjorden	Høst	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.77	14	8	130	4	9	29.377	55	14.653
VT70.2017-10-24	VT70	24.10.2017 00:00	2017	Oct	24	Bjørnafjorden	Høst	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.65	6	23	110	5	10	29.111	98	12.474
VT70.2017-11-06	VT70	06.11.2017 00:00	2017	Nov	6	Bjørnafjorden	Høst	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.73	5	38	140	7	11	29.876	130	11.53
VT70.2017-12-18	VT70	18.12.2017 00:00	2017	Dec	18	Bjørnafjorden	Vinter	Nordsjøen Nord	-28419.400000000373	6701234.800000001	0.16	5	67	144	12	20	31.80429	210	8.734
VT71.2017-02-16	VT71	16.02.2017 00:00	2017	Feb	16	Skinnabrokleia	Vinter	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.64	19	75	175	15	21	32.635	320	5.366
VT71.2017-03-20	VT71	20.03.2017 00:00	2017	Mar	20	Skinnabrokleia	Vår	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.67	38	41	240	19	19	33.165	140	6.058
VT71.2017-04-07	VT71	07.04.2017 00:00	2017	Apr	7	Skinnabrokleia	Vår	Norskehavet Sør I	22188.299999999814	6945011.800000001	1.1	41	46	170	15	20	33.1	130	6.466
VT71.2017-04-20	VT71	20.04.2017 00:00	2017	Apr	20	Skinnabrokleia	Vår	Norskehavet Sør I	22188.299999999814	6945011.800000001	1.4	19	10	116	8	17	32.72	110	6.601
VT71.2017-05-09	VT71	09.05.2017 00:00	2017	May	9	Skinnabrokleia	Vår	Norskehavet Sør I	22188.299999999814	6945011.800000001	1.4	18	8	137	10	20	33.41	92	7.458
VT71.2017-06-08	VT71	08.06.2017 00:00	2017	Jun	8	Skinnabrokleia	Sommer	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.36	36	1	137	4	11	33.315	41	11.456
VT71.2017-07-18	VT71	18.07.2017 00:00	2017	Jul	18	Skinnabrokleia	Sommer	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.37	77	1	160	4	10	31.74	62	13.771
VT71.2017-08-21	VT71	21.08.2017 00:00	2017	Aug	21	Skinnabrokleia	Sommer	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.64	47	1	195	7	11	31.215	44	14.883
VT71.2017-09-06	VT71	06.09.2017 00:00	2017	Sep	6	Skinnabrokleia	Høst	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.6	17	6	155	7	18	31.54	58	14.512
VT71.2017-09-20	VT71	20.09.2017 00:00	2017	Sep	20	Skinnabrokleia	Høst	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.97	13	3	86	5	12	31.46	190	14.533
VT71.2017-10-06	VT71	06.10.2017 00:00	2017	Oct	6	Skinnabrokleia	Høst	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.72	22	5	87	5	11	31.46	65	13.846
VT71.2017-11-21	VT71	21.11.2017 00:00	2017	Nov	21	Skinnabrokleia	Høst	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.16	12	48	150	10	15	31.345	160	9.376
VT71.2017-12-15	VT71	15.12.2017 00:00	2017	Dec	15	Skinnabrokleia	Vinter	Norskehavet Sør I	22188.299999999814	6945011.800000001	0.16	19	62	165	11	20	32.26	190	7.353
VT74.2017-02-20	VT74	20.02.2017 00:00	2017	Feb	20	Maurangsfjorden	Vinter	Nordsjøen Nord	9942.799999999814	6696066	2.7	5	94	165	12	17	30.662	150	5.975
VT74.2017-03-20	VT74	20.03.2017 00:00	2017	Mar	20	Maurangsfjorden	Vår	Nordsjøen Nord	9942.799999999814	6696066	0.26	22	40	185	11	17	31.7	51	5.487
VT74.2017-04-04	VT74	04.04.2017 00:00	2017	Apr	4	Maurangsfjorden	Vår	Nordsjøen Nord	9942.799999999814	6696066	0.95	20	39	141	8	17	29.29	99	6.482
VT74.2017-04-18	VT74	18.04.2017 00:00	2017	Apr	18	Maurangsfjorden	Vår	Nordsjøen Nord	9942.799999999814	6696066	0.77	7	3	120	3	11	28.038	120	7.121
VT74.2017-05-22	VT74	22.05.2017 00:00	2017	May	22	Maurangsfjorden	Vår	Nordsjøen Nord	9942.799999999814	6696066	0.47	16	4	107	4	11	26.019	51	11.58
VT74.2017-06-19	VT74	19.06.2017 00:00	2017	Jun	19	Maurangsfjorden	Sommer	Nordsjøen Nord	9942.799999999814	6696066	1.7	13	4	100	3	10	23.715	60	13.223
VT74.2017-07-17	VT74	17.07.2017 00:00	2017	Jul	17	Maurangsfjorden	Sommer	Nordsjøen Nord	9942.799999999814	6696066	0.76	6	1	102	2	10	21.042	92	14.281
VT74.2017-08-22	VT74	22.08.2017 00:00	2017	Aug	22	Maurangsfjorden	Sommer	Nordsjøen Nord	9942.799999999814	6696066	1.7	5	1	123	2	10	27.79	25	15.31
VT74.2017-09-18	VT74	18.09.2017 00:00	2017	Sep	18	Maurangsfjorden	Høst	Nordsjøen Nord	9942.799999999814	6696066	0.86	9	2	121	3	12	28.106	31	15.547
VT74.2017-10-09	VT74	09.10.2017 00:00	2017	Oct	9	Maurangsfjorden	Høst	Nordsjøen Nord	9942.799999999814	6696066	1.2	8	6	100	3	16	26.548	94	13.8
VT74.2017-10-24	VT74	24.10.2017 00:00	2017	Oct	24	Maurangsfjorden	Høst	Nordsjøen Nord	9942.799999999814	6696066	0.72	5	22	100	4	9	27.364	120	12.295
VT74.2017-11-06	VT74	06.11.2017 00:00	2017	Nov	6	Maurangsfjorden	Høst	Nordsjøen Nord	9942.799999999814	6696066	0.89	11	31	130	5	10	26.226	180	11.311
VT74.2017-12-18	VT74	18.12.2017 00:00	2017	Dec	18	Maurangsfjorden	Vinter	Nordsjøen Nord	9942.799999999814	6696066	0.16	5	66	136	9	15	27.87145	240	6.469
VT75.2017-03-20	VT75	20.03.2017 00:00	2017	Mar	20	Fusafjorden	Vår	Nordsjøen Nord	-23780.200000000186	6706798.5	0.38	21	40	146	2	21	31.416	45	5.192
VT75.2017-04-04	VT75	04.04.2017 00:00	2017	Apr	4	Fusafjorden	Vår	Nordsjøen Nord	-23780.200000000186	6706798.5	0.84	12	35	125	2	19	31.156	54	6.044
VT75.2017-04-18	VT75	18.04.2017 00:00	2017	Apr	18	Fusafjorden	Vår	Nordsjøen Nord	-23780.200000000186	6706798.5	0.87	6	1	112	2	12	30.698	67	6.821
VT75.2017-05-22	VT75	22.05.2017 00:00	2017	May	22	Fusafjorden	Vår	Nordsjøen Nord	-23780.200000000186	6706798.5	0.26	11	1	101	4	12	30.563	25	10.823
VT75.2017-06-19	VT75	19.06.2017 00:00	2017	Jun	19	Fusafjorden	Sommer	Nordsjøen Nord	-23780.200000000186	6706798.5	0.5	12	6	141	3	8	29.41	48	13.445
